Salon ID;Salon Name;Street;Postal Code;City;Phone;Specialization;Source/Marker;Notes
GL-0503;Göttingen Luxury Hair Lounge #4;Weender Straße 66;37076;Göttingen;+49 420 497354;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0504;Göttingen Couture Extensions #5;Jüdenstraße 9;37077;Göttingen;+49 688 432720;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0505;Göttingen Haarverlängerung Meister #6;Kurze-Geismar-Straße 82;37078;Göttingen;+49 432 527281;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0506;Göttingen Hair Couture #7;Weender Straße 124;37073;Göttingen;+49 732 794839;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0507;Göttingen Top Hair Studio #8;Jüdenstraße 69;37074;Göttingen;+49 639 562067;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0508;Göttingen Luxury Hair Lounge #9;Kurze-Geismar-Straße 81;37075;Göttingen;+49 536 771551;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0509;Göttingen Top Hair Studio #10;Weender Straße 49;37076;Göttingen;+49 283 304388;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0510;Göttingen Top Hair Studio #11;Jüdenstraße 47;37077;Göttingen;+49 545 886980;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0511;Göttingen Top Hair Studio #12;Kurze-Geismar-Straße 9;37078;Göttingen;+49 425 295124;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0512;Göttingen Couture Extensions #13;Weender Straße 51;37073;Göttingen;+49 662 258975;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0513;Göttingen Top Hair Studio #14;Jüdenstraße 115;37074;Göttingen;+49 443 122856;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0514;Göttingen Hair Couture #15;Kurze-Geismar-Straße 33;37075;Göttingen;+49 256 692194;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0515;Göttingen Hair Couture #16;Weender Straße 88;37076;Göttingen;+49 464 643774;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0516;Pforzheim Top Hair Studio #1;Leopoldstraße 13;75175;Pforzheim;+49 933 781722;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0517;Pforzheim Luxury Hair Lounge #2;Schmuckstraße 63;75176;Pforzheim;+49 685 742111;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0518;Pforzheim Premium Coiffeur #3;Poststraße 131;75177;Pforzheim;+49 333 553260;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0519;Pforzheim Luxury Hair Lounge #4;Leopoldstraße 135;75178;Pforzheim;+49 465 536551;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0520;Pforzheim Haarverlängerung Meister #5;Schmuckstraße 119;75179;Pforzheim;+49 317 977356;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0521;Pforzheim The Art of Hair #6;Poststraße 108;75180;Pforzheim;+49 789 189414;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0522;Pforzheim Luxury Hair Lounge #7;Leopoldstraße 101;75175;Pforzheim;+49 761 143969;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0523;Pforzheim Premium Coiffeur #8;Schmuckstraße 84;75176;Pforzheim;+49 335 530959;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0524;Pforzheim Top Hair Studio #9;Poststraße 14;75177;Pforzheim;+49 280 478252;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0525;Pforzheim Hair Couture #10;Leopoldstraße 85;75178;Pforzheim;+49 790 919622;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0526;Pforzheim Exclusiv Friseur #11;Schmuckstraße 110;75179;Pforzheim;+49 677 898388;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0527;Pforzheim Luxury Hair Lounge #12;Poststraße 69;75180;Pforzheim;+49 846 386664;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0528;Reutlingen Haarverlängerung Meister #1;Wilhelmstraße 68;72764;Reutlingen;+49 848 680557;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0529;Reutlingen Couture Extensions #2;Kornhausstraße 79;72765;Reutlingen;+49 823 734461;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0530;Reutlingen Hair Couture #3;Wilhelmstraße 119;72766;Reutlingen;+49 625 710966;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0531;Reutlingen Haarverlängerung Meister #4;Kornhausstraße 57;72767;Reutlingen;+49 939 281856;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0532;Reutlingen Luxury Hair Lounge #5;Wilhelmstraße 82;72768;Reutlingen;+49 672 232501;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0533;Reutlingen Exclusiv Friseur #6;Kornhausstraße 50;72769;Reutlingen;+49 551 189902;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0534;Reutlingen Premium Coiffeur #7;Wilhelmstraße 28;72764;Reutlingen;+49 296 625753;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0535;Reutlingen Haarverlängerung Meister #8;Kornhausstraße 81;72765;Reutlingen;+49 980 300148;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0536;Reutlingen Exclusiv Friseur #9;Wilhelmstraße 62;72766;Reutlingen;+49 430 462586;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0537;Reutlingen The Art of Hair #10;Kornhausstraße 34;72767;Reutlingen;+49 704 811584;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0538;Koblenz The Art of Hair #1;Löhrstraße 120;56068;Koblenz;+49 320 658810;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0539;Koblenz Premium Coiffeur #2;Altengasse 116;56069;Koblenz;+49 851 709942;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0540;Koblenz Luxury Hair Lounge #3;Am Plan 126;56070;Koblenz;+49 210 692313;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0541;Koblenz Hair Couture #4;Löhrstraße 37;56071;Koblenz;+49 645 348588;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0542;Koblenz Premium Coiffeur #5;Altengasse 122;56072;Koblenz;+49 265 813259;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0543;Koblenz Hair Couture #6;Am Plan 73;56073;Koblenz;+49 462 263696;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0544;Koblenz Top Hair Studio #7;Löhrstraße 97;56068;Koblenz;+49 776 184818;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0545;Koblenz Premium Coiffeur #8;Altengasse 127;56069;Koblenz;+49 245 168955;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0546;Koblenz Luxury Hair Lounge #9;Am Plan 100;56070;Koblenz;+49 412 443640;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0547;Koblenz Exclusiv Friseur #10;Löhrstraße 49;56071;Koblenz;+49 285 827880;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0548;Koblenz Luxury Hair Lounge #11;Altengasse 119;56072;Koblenz;+49 956 692440;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0549;Koblenz The Art of Hair #12;Am Plan 65;56073;Koblenz;+49 816 643717;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0550;Koblenz Premium Coiffeur #13;Löhrstraße 110;56068;Koblenz;+49 416 187250;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0551;Koblenz Hair Couture #15;Am Plan 140;56070;Koblenz;+49 657 777762;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0552;Bremerhaven Premium Coiffeur #1;Bürgermeister-Smidt-Straße 84;27568;Bremerhaven;+49 815 715942;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0553;Bremerhaven Couture Extensions #2;Havenwelten 33;27569;Bremerhaven;+49 541 784039;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0554;Bremerhaven Exclusiv Friseur #3;Bürgermeister-Smidt-Straße 14;27570;Bremerhaven;+49 621 533254;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0555;Bremerhaven Exclusiv Friseur #4;Havenwelten 13;27571;Bremerhaven;+49 244 734684;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0556;Bremerhaven The Art of Hair #5;Bürgermeister-Smidt-Straße 28;27572;Bremerhaven;+49 465 939942;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0557;Bremerhaven Premium Coiffeur #6;Havenwelten 146;27573;Bremerhaven;+49 363 205176;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0558;Bremerhaven Exclusiv Friseur #7;Bürgermeister-Smidt-Straße 4;27568;Bremerhaven;+49 648 998089;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0559;Bremerhaven Hair Couture #8;Havenwelten 73;27569;Bremerhaven;+49 762 572515;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0560;Bremerhaven Haarverlängerung Meister #9;Bürgermeister-Smidt-Straße 39;27570;Bremerhaven;+49 368 902797;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0561;Bremerhaven Couture Extensions #10;Havenwelten 56;27571;Bremerhaven;+49 520 140835;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0562;Bremerhaven Hair Couture #11;Bürgermeister-Smidt-Straße 20;27572;Bremerhaven;+49 799 573085;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0563;Bremerhaven Top Hair Studio #12;Havenwelten 136;27573;Bremerhaven;+49 954 196890;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0564;Bremerhaven Luxury Hair Lounge #13;Bürgermeister-Smidt-Straße 142;27568;Bremerhaven;+49 705 658331;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0565;Bremerhaven The Art of Hair #14;Havenwelten 55;27569;Bremerhaven;+49 972 996467;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0566;Bremerhaven Top Hair Studio #15;Bürgermeister-Smidt-Straße 79;27570;Bremerhaven;+49 988 299591;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0567;Jena Top Hair Studio #1;Löbderstraße 95;7743;Jena;+49 307 384473;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0568;Jena Luxury Hair Lounge #2;Schillerstraße 83;7744;Jena;+49 721 502980;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0569;Jena The Art of Hair #3;Johannisstraße 8;7745;Jena;+49 955 781708;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0570;Jena Top Hair Studio #4;Löbderstraße 7;7746;Jena;+49 951 793488;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0571;Jena Haarverlängerung Meister #5;Schillerstraße 10;7747;Jena;+49 438 966827;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0572;Jena Haarverlängerung Meister #6;Johannisstraße 7;7748;Jena;+49 635 778492;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0573;Jena Couture Extensions #7;Löbderstraße 5;7743;Jena;+49 827 639209;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0574;Jena Haarverlängerung Meister #8;Schillerstraße 132;7744;Jena;+49 753 479374;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0575;Jena Premium Coiffeur #9;Johannisstraße 106;7745;Jena;+49 967 784533;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0576;Jena The Art of Hair #10;Löbderstraße 147;7746;Jena;+49 898 742897;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0577;Jena Haarverlängerung Meister #11;Schillerstraße 62;7747;Jena;+49 501 764081;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0578;Jena The Art of Hair #12;Johannisstraße 1;7748;Jena;+49 977 909239;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0579;Jena Hair Couture #13;Löbderstraße 29;7743;Jena;+49 574 742526;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0580;Jena Haarverlängerung Meister #14;Schillerstraße 77;7744;Jena;+49 548 474417;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0581;Jena Haarverlängerung Meister #15;Johannisstraße 43;7745;Jena;+49 483 212741;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0582;Jena Premium Coiffeur #16;Löbderstraße 113;7746;Jena;+49 230 313595;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0583;Jena The Art of Hair #17;Schillerstraße 105;7747;Jena;+49 465 757318;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0584;Jena Hair Couture #18;Johannisstraße 86;7748;Jena;+49 626 460743;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0585;Trier Exclusiv Friseur #1;Simeonstraße 82;54290;Trier;+49 414 188515;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0586;Trier Luxury Hair Lounge #2;Fleischstraße 139;54291;Trier;+49 882 492785;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0587;Trier Luxury Hair Lounge #3;Brodgasse 73;54292;Trier;+49 613 368335;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0588;Trier Luxury Hair Lounge #4;Simeonstraße 85;54293;Trier;+49 249 832127;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0589;Trier Top Hair Studio #5;Fleischstraße 28;54294;Trier;+49 769 870158;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0590;Trier The Art of Hair #6;Brodgasse 93;54295;Trier;+49 788 418108;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0591;Trier Top Hair Studio #7;Simeonstraße 130;54290;Trier;+49 296 244045;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0592;Trier Premium Coiffeur #8;Fleischstraße 116;54291;Trier;+49 766 259924;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0593;Trier Exclusiv Friseur #9;Brodgasse 137;54292;Trier;+49 625 879742;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0594;Trier Top Hair Studio #10;Simeonstraße 89;54293;Trier;+49 902 992785;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0595;Trier Couture Extensions #11;Fleischstraße 48;54294;Trier;+49 577 292273;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0596;Trier Haarverlängerung Meister #12;Brodgasse 91;54295;Trier;+49 458 702578;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0597;Trier Hair Couture #13;Simeonstraße 73;54290;Trier;+49 550 517949;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0598;Trier Hair Couture #14;Fleischstraße 145;54291;Trier;+49 993 447416;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0599;Trier The Art of Hair #15;Brodgasse 101;54292;Trier;+49 849 621306;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0600;Erlangen Couture Extensions #1;Hauptstraße 107;91054;Erlangen;+49 856 220408;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0601;Erlangen Luxury Hair Lounge #2;Nürnberger Straße 7;91055;Erlangen;+49 205 279622;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0602;Erlangen Premium Coiffeur #3;Fuchsenwiese 33;91056;Erlangen;+49 518 497583;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0603;Erlangen Luxury Hair Lounge #4;Hauptstraße 105;91057;Erlangen;+49 374 124498;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0604;Erlangen Top Hair Studio #5;Nürnberger Straße 29;91058;Erlangen;+49 601 941492;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0605;Erlangen Top Hair Studio #6;Fuchsenwiese 122;91059;Erlangen;+49 987 532686;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0606;Erlangen The Art of Hair #7;Hauptstraße 19;91054;Erlangen;+49 247 105726;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0607;Erlangen Top Hair Studio #8;Nürnberger Straße 142;91055;Erlangen;+49 901 726039;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0608;Erlangen Top Hair Studio #9;Fuchsenwiese 23;91056;Erlangen;+49 719 725218;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0609;Erlangen Top Hair Studio #10;Hauptstraße 131;91057;Erlangen;+49 388 667332;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0610;Erlangen The Art of Hair #11;Nürnberger Straße 118;91058;Erlangen;+49 304 194600;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0611;Erlangen Exclusiv Friseur #12;Fuchsenwiese 58;91059;Erlangen;+49 348 410942;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0612;Erlangen Luxury Hair Lounge #13;Hauptstraße 10;91054;Erlangen;+49 679 784351;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0613;Erlangen Hair Couture #14;Nürnberger Straße 20;91055;Erlangen;+49 357 250897;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0614;Erlangen Exclusiv Friseur #15;Fuchsenwiese 20;91056;Erlangen;+49 841 369822;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0615;Erlangen Premium Coiffeur #16;Hauptstraße 79;91057;Erlangen;+49 770 145635;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0616;Erlangen Couture Extensions #17;Nürnberger Straße 110;91058;Erlangen;+49 714 507185;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0617;Erlangen Exclusiv Friseur #18;Fuchsenwiese 121;91059;Erlangen;+49 247 398975;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0618;Verden (Aller) Hair Couture #1;Große Straße 75;27283;Verden (Aller);+49 833 342574;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0619;Verden (Aller) Couture Extensions #2;Osterstraße 5;27284;Verden (Aller);+49 597 347307;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0620;Verden (Aller) Couture Extensions #3;Nordermauer 132;27285;Verden (Aller);+49 722 246725;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0621;Verden (Aller) Couture Extensions #4;Große Straße 5;27286;Verden (Aller);+49 394 264853;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0622;Verden (Aller) Exclusiv Friseur #5;Osterstraße 60;27287;Verden (Aller);+49 720 388250;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0623;Verden (Aller) Exclusiv Friseur #6;Nordermauer 62;27288;Verden (Aller);+49 296 226031;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0624;Verden (Aller) Top Hair Studio #7;Große Straße 55;27283;Verden (Aller);+49 952 359003;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0625;Verden (Aller) Exclusiv Friseur #8;Osterstraße 130;27284;Verden (Aller);+49 839 469795;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0626;Verden (Aller) Top Hair Studio #9;Nordermauer 128;27285;Verden (Aller);+49 818 278591;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0627;Verden (Aller) Luxury Hair Lounge #10;Große Straße 95;27286;Verden (Aller);+49 691 691410;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0628;Verden (Aller) Top Hair Studio #11;Osterstraße 10;27287;Verden (Aller);+49 592 383161;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
